relative_time_s,lord_x_g,lord_y_g,prototype_calibrated_to_lord_y_g,lord_z_g,prototype_calibrated_to_lord_z_g,lord_x_norm,lord_y_norm,prototype_y_norm,lord_z_norm,prototype_z_norm,our_y_raw,our_z_raw,sample_ts_utc,sample_ts_et,batch_id,sample_in_batch
29.480,0.896275377,0.361228050,0.418633000,-0.296408340,-0.066145062,-1.301417610,0.965672229,1.686658746,-1.426669165,-0.522373968,1853,-593,2026-05-03T23:57:41.057Z,2026-05-03 19:57:41.057,102636,52
29.520,0.921987181,0.504977140,0.281006475,0.193987288,0.042784410,-0.917350397,1.497558211,0.957588463,0.836355070,0.198863540,934,96,2026-05-03T23:57:41.097Z,2026-05-03 19:57:41.097,102636,53
29.560,0.935302656,0.511122160,0.458082764,0.351812488,-0.025469563,-0.718451966,1.520295397,1.895642087,1.564669578,-0.253055711,2016,-418,2026-05-03T23:57:41.137Z,2026-05-03 19:57:41.137,102636,54
29.600,0.941032779,0.288014948,0.315715170,0.125268903,0.328731454,-0.632858881,0.694776445,1.141456205,0.519240965,2.092159543,728,1546,2026-05-03T23:57:41.177Z,2026-05-03 19:57:41.177,102636,55
29.640,0.919791970,0.488581145,0.473552379,0.277129726,0.175852514,-0.950141110,1.436891391,1.977591670,1.220031720,1.079926358,1821,611,2026-05-03T23:57:41.217Z,2026-05-03 19:57:41.217,102636,56
29.680,0.991381564,0.257069573,0.309300021,0.269622152,0.254455334,0.119220511,0.580275467,1.107472241,1.185386584,1.600366800,796,1167,2026-05-03T23:57:41.257Z,2026-05-03 19:57:41.257,102636,57
29.720,1.122390795,-0.182067468,0.399584480,0.461225314,0.218703457,2.076156367,-1.044575415,1.585750073,2.069575950,1.363648540,1349,900,2026-05-03T23:57:41.297Z,2026-05-03 19:57:41.297,102636,58
29.760,1.059595652,-0.258141412,0.085764975,0.329549930,0.262664550,1.138160879,-1.326056599,-0.076694542,1.461934756,1.654721186,-461,1412,2026-05-03T23:57:41.337Z,2026-05-03 19:57:41.337,102636,59
29.800,1.017730212,-0.247143716,-0.093999146,0.062685251,0.243589635,0.512800520,-1.285364026,-1.028986831,0.230436756,1.528423461,-1436,1476,2026-05-03T23:57:41.377Z,2026-05-03 19:57:41.377,102636,60
29.840,1.059371996,-0.280922010,-0.070132830,-0.181554587,0.047407486,1.134820047,-1.410347086,-0.902556104,-0.896654601,0.229473585,-1029,438,2026-05-03T23:57:41.417Z,2026-05-03 19:57:41.417,102636,61
29.880,0.958648710,-0.018733205,-0.158372400,-0.207368580,-0.112012330,-0.369722865,-0.440222338,-1.370001227,-1.015778195,-0.826067666,-1298,-308,2026-05-03T23:57:41.457Z,2026-05-03 19:57:41.457,102636,62
29.920,1.078497562,-0.261104673,-0.156389592,-0.520673690,-0.118421373,1.420506076,-1.337020960,-1.359497393,-2.461584431,-0.868502853,-1278,-343,2026-05-03T23:57:41.497Z,2026-05-03 19:57:41.497,102636,63
29.960,0.947487781,-0.054895638,-0.185661391,-0.683290946,-0.300345235,-0.536438007,-0.574026950,-1.514563425,-3.212012802,-2.073046583,-1187,-1259,2026-05-03T23:57:41.537Z,2026-05-03 19:57:41.537,102636,64
