relative_time_s,sensor_ts_utc,sensor_ch1_g,sensor_ch2_g,sensor_ch3_g
0.84375,2026-05-04 22:12:09.351562512+00:00,0.9389519691467284,0.3314427733421326,0.0431536175310611
0.8515625,2026-05-04 22:12:09.359375012+00:00,0.9390144348144532,0.3313341438770294,0.0421695001423358
0.859375,2026-05-04 22:12:09.367187512+00:00,0.9387488961219788,0.3313496708869934,0.0408624708652496
0.8671875,2026-05-04 22:12:09.375000012+00:00,0.9385926723480223,0.3312410414218903,0.039724588394165
0.875,2026-05-04 22:12:09.382812512+00:00,0.93876451253891,0.3312255144119263,0.0389096140861511
0.8828125,2026-05-04 22:12:09.390625012+00:00,0.938873827457428,0.3313031196594238,0.0387097150087356
0.890625,2026-05-04 22:12:09.398437512+00:00,0.93876451253891,0.3317686319351196,0.0388942398130893
0.8984375,2026-05-04 22:12:09.406250012+00:00,0.9391081929206848,0.3320324420928955,0.0388788618147373
0.90625,2026-05-04 22:12:09.414062512+00:00,0.93876451253891,0.3312565684318542,0.0391402691602706
0.9140625,2026-05-04 22:12:09.421875012+00:00,0.9390612840652466,0.3311169147491455,0.0394939333200454
0.921875,2026-05-04 22:12:09.429687512+00:00,0.9389519691467284,0.3313496708869934,0.0395246893167495
0.9296875,2026-05-04 22:12:09.437500012+00:00,0.9389519691467284,0.3315669298171997,0.0402935296297073
0.9375,2026-05-04 22:12:09.445312512+00:00,0.9384676814079284,0.3312875926494598,0.0412161387503147
0.9453125,2026-05-04 22:12:09.453125012+00:00,0.9388269782066344,0.3311013877391815,0.0420926176011562
0.953125,2026-05-04 22:12:09.460937512+00:00,0.9389832019805908,0.3309462070465088,0.0429998487234115
